totalMinutesPlayed,avgMinutesPlayed,totalFieldGoalsMade,avgFieldGoalsMade,sdFieldGoalsMade,totalFieldGoalsAttempted,avgFieldGoalsAttempted,avgFieldGoalPercentage,totalThreePointersMade,avgThreePointersMade,sdThreePointersMade,totalThreePointersAttempted,avgThreePointersAttempted,avgThreePointersPercentage,totalFreeThrowsAttempted,avgFreeThrowsAttempted,totalFreeThrowsMade,avgFreeThrowsMade,sdFreeThrowsMade,avgFreeThrowsPercentage,totalReboundsOffensive,avgReboundsOffensive,sdReboundsOffensive,totalReboundsDefensive,avgReboundsDefensive,sdReboundsDefensive,totalRebounds,avgRebounds,sdRebounds,totalAssists,avgAssists,sdAssists,totalSteals,avgSteals,sdSteals,totalBlocks,avgBlocks,sdBlocks,totalTurnovers,avgTurnovers,sdTurnovers,totalFouls,avgFouls,sdFouls,totalPoints,avgPoints,sdPoints,avgPlusMinusPoints,totalPlusMinusPoints,totalFieldGoalsPercentage,totalThreePointersPercentage,totalFreeThrowsPercentage
8,1.3333333333333333,2,0.3333333333333333,0.5163977794943222,3,0.5,0.3333333333333333,0,0.0,0.0,0,0.0,0.0,2,0.3333333333333333,2,0.3333333333333333,0.816496580927726,0.16666666666666666,1,0.16666666666666666,0.408248290463863,0,0.0,0.0,1,0.16666666666666666,0.408248290463863,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,1.0,1.6733200530681511,1.1666666666666667,7,0.6666666666666666,,1.0
74,14.8,6,1.2,1.3038404810405297,15,3.0,0.3,4,0.8,0.8366600265340756,11,2.2,0.27999999999999997,5,1.0,4,0.8,1.0954451150103321,0.33340000000000003,1,0.2,0.4472135954999579,2,0.4,0.5477225575051661,3,0.6,0.5477225575051661,7,1.4,1.6733200530681511,1,0.2,0.447213595499958,0,0.0,0.0,2,0.4,0.894427190999916,7,1.4,1.140175425099138,20,4.0,4.183300132670378,0.6,3,0.4,0.36363636363636365,0.8
265,13.25,46,2.3,2.1051315748352692,112,5.6,0.35565,33,1.65,1.8715318802914813,89,4.45,0.31884999999999997,8,0.4,6,0.3,0.9233805168766387,0.13999999999999999,2,0.1,0.3077935056255462,26,1.3,1.260743306232687,28,1.4,1.2311740225021848,6,0.3,0.6569466853317862,2,0.1,0.30779350562554625,2,0.1,0.3077935056255462,7,0.35,0.5871429486123999,16,0.8,0.9514531821875087,131,6.55,6.168468205316455,-0.1,-2,0.4107142857142857,0.3707865168539326,0.75
332,19.529411764705884,38,2.235294117647059,2.1659123875605486,94,5.529411764705882,0.3173529411764706,19,1.1176470588235294,1.1114378604524227,49,2.8823529411764706,0.2801176470588236,22,1.2941176470588236,17,1.0,1.541103500742244,0.3165294117647059,2,0.11764705882352941,0.3321055820775357,32,1.8823529411764706,1.7986923354612536,34,2.0,1.9364916731037085,12,0.7058823529411765,0.9195587176978519,1,0.058823529411764705,0.24253562503633297,2,0.11764705882352941,0.3321055820775357,5,0.29411764705882354,0.46966821831386213,22,1.2941176470588236,1.0467035087808378,112,6.588235294117647,5.895536696618594,-1.411764705882353,-24,0.40425531914893614,0.3877551020408163,0.7727272727272727
72,12.0,8,1.3333333333333333,2.3380903889000244,22,3.6666666666666665,0.211,6,1.0,2.449489742783178,16,2.6666666666666665,0.11116666666666668,2,0.3333333333333333,2,0.3333333333333333,0.816496580927726,0.16666666666666666,2,0.3333333333333333,0.816496580927726,4,0.6666666666666666,0.816496580927726,6,1.0,1.5491933384829668,3,0.5,0.5477225575051661,0,0.0,0.0,1,0.16666666666666666,0.408248290463863,3,0.5,0.5477225575051661,7,1.1666666666666667,0.752772652709081,24,4.0,7.899367063252599,-4.0,-24,0.36363636363636365,0.375,1.0
158,22.571428571428573,24,3.4285714285714284,1.618347187425374,55,7.857142857142857,0.43242857142857144,4,0.5714285714285714,0.5345224838248488,15,2.142857142857143,0.2857142857142857,12,1.7142857142857142,8,1.1428571428571428,1.0690449676496976,0.5952857142857143,5,0.7142857142857143,0.7559289460184544,12,1.7142857142857142,0.9511897312113419,17,2.4285714285714284,1.1338934190276817,13,1.8571428571428572,1.864454471471609,5,0.7142857142857143,0.7559289460184545,1,0.14285714285714285,0.37796447300922725,1,0.14285714285714285,0.37796447300922725,11,1.5714285714285714,1.511857892036909,60,8.571428571428571,3.9520940802374143,-0.2857142857142857,-2,0.43636363636363634,0.26666666666666666,0.6666666666666666
289,13.136363636363637,33,1.5,1.4057704208690962,114,5.181818181818182,0.2614090909090909,7,0.3181818181818182,0.5679003631895497,31,1.4090909090909092,0.1265,27,1.2272727272727273,22,1.0,1.5430334996209192,0.375,3,0.13636363636363635,0.46756252909607565,24,1.0909090909090908,1.2309149097933274,27,1.2272727272727273,1.3777766140664451,64,2.909090909090909,2.6709921628861317,13,0.5909090909090909,0.7341396590302414,0,0.0,0.0,24,1.0909090909090908,0.8678978933300584,31,1.4090909090909092,1.5324767040594283,95,4.318181818181818,4.121792994459752,-1.7272727272727273,-38,0.2894736842105263,0.22580645161290322,0.8148148148148148
331,17.42105263157895,37,1.9473684210526316,1.4327007988227578,90,4.7368421052631575,0.38810526315789473,16,0.8421052631578947,0.8983415518941831,40,2.1052631578947367,0.3245263157894737,28,1.4736842105263157,17,0.8947368421052632,1.3289401308354825,0.2754736842105263,3,0.15789473684210525,0.3746343246326776,37,1.9473684210526316,1.3933845369589317,40,2.1052631578947367,1.3701069237311883,18,0.9473684210526315,0.9703197760719181,16,0.8421052631578947,0.9581903020646579,1,0.05263157894736842,0.22941573387056177,14,0.7368421052631579,0.805681579172283,28,1.4736842105263157,1.2635233389495324,107,5.631578947368421,3.904563232307516,-3.0,-57,0.4111111111111111,0.4,0.6071428571428571
6,3.0,0,0.0,0.0,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.5,0.7071067811865476,1,0.5,0.7071067811865476,1,0.5,0.7071067811865476,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.5,0.7071067811865476,0,0.0,0.0,4.5,9,0.0,,
7,3.5,0,0.0,0.0,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,0.5,0.7071067811865476,2,1.0,1.4142135623730951,3,1.5,2.1213203435596424,1,0.5,0.7071067811865476,0,0.0,0.0,0,0.0,0.0,1,0.5,0.7071067811865476,0,0.0,0.0,0,0.0,0.0,0.5,1,0.0,,
416,37.81818181818182,89,8.090909090909092,1.4459976109624424,221,20.09090909090909,0.4083636363636364,26,2.3636363636363638,1.5015143870590966,89,8.090909090909092,0.2787272727272727,28,2.5454545454545454,20,1.8181818181818181,2.1362669223756576,0.434,13,1.1818181818181819,1.3280197150781925,49,4.454545454545454,1.439696937805757,62,5.636363636363637,2.2922795323750234,54,4.909090909090909,2.4271195048676715,13,1.1818181818181819,0.873862897505303,9,0.8181818181818182,0.6030226891555273,34,3.090909090909091,1.1361818036340359,34,3.090909090909091,1.5782614139961386,224,20.363636363636363,4.410730716621164,-5.636363636363637,-62,0.40271493212669685,0.29213483146067415,0.7142857142857143
1973,34.6140350877193,437,7.666666666666667,4.1202172850701055,995,17.45614035087719,0.4064385964912281,126,2.210526315789474,1.6227934701053426,328,5.754385964912281,0.34864912280701754,181,3.175438596491228,140,2.456140350877193,2.236628325329034,0.630280701754386,41,0.7192982456140351,1.0133816437501344,197,3.456140350877193,2.0272269539464536,238,4.175438596491228,2.3913744330819453,157,2.754385964912281,2.1817481666445016,46,0.8070175438596491,0.8951974341536555,25,0.43859649122807015,0.6551320439327241,108,1.894736842105263,1.588847409358609,135,2.3684210526315788,1.4470608012125874,1140,20.0,10.549204438521146,-2.8947368421052633,-165,0.4391959798994975,0.38414634146341464,0.7734806629834254
169,15.363636363636363,21,1.9090909090909092,1.1361818036340359,62,5.636363636363637,0.3220909090909091,7,0.6363636363636364,0.6741998624632421,36,3.272727272727273,0.16054545454545455,5,0.45454545454545453,4,0.36363636363636365,0.8090398349558905,0.18181818181818182,8,0.7272727272727273,0.7862453931068965,24,2.1818181818181817,1.662418829187267,32,2.909090909090909,1.7002673586554233,5,0.45454545454545453,0.5222329678670936,3,0.2727272727272727,0.6466697906828632,2,0.18181818181818182,0.40451991747794525,5,0.45454545454545453,0.6875516509523286,19,1.7272727272727273,1.618079669911781,53,4.818181818181818,2.926369143432927,-2.6363636363636362,-29,0.3387096774193548,0.19444444444444445,0.8
225,22.5,32,3.2,1.475729574745244,71,7.1,0.44089999999999996,19,1.9,1.449137674618944,45,4.5,0.41529999999999995,16,1.6,13,1.3,1.7669811040931427,0.355,6,0.6,0.9660917830792959,18,1.8,1.4757295747452437,24,2.4,2.065591117977289,8,0.8,0.6324555320336759,7,0.7,0.674948557710553,3,0.3,0.48304589153964794,9,0.9,0.9944289260117533,21,2.1,1.728840330651992,96,9.6,4.501851470969102,-2.4,-24,0.4507042253521127,0.4222222222222222,0.8125
14,3.5,1,0.25,0.5,2,0.5,0.25,1,0.25,0.5,2,0.5,0.25,0,0.0,0,0.0,0.0,0.0,1,0.25,0.5,1,0.25,0.5,2,0.5,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.75,1.5,-5.0,-20,0.5,0.5,
1084,23.565217391304348,164,3.5652173913043477,2.680399422250708,337,7.326086956521739,0.4238260869565217,65,1.4130434782608696,1.3593476696403028,166,3.608695652173913,0.3393913043478261,46,1.0,36,0.782608695652174,1.093679690631806,0.358695652173913,46,1.0,0.9189365834726815,138,3.0,2.616188916046478,184,4.0,2.973961069759395,50,1.0869565217391304,1.2965953186286983,33,0.717391304347826,0.7502012612407085,11,0.2391304347826087,0.43126597148888435,37,0.8043478260869565,0.8849247354660245,90,1.9565217391304348,1.577008725955291,429,9.326086956521738,6.925169385256418,-0.13043478260869565,-6,0.486646884272997,0.39156626506024095,0.782608695652174
7,7.0,0,0.0,,2,2.0,0.0,0,0.0,,1,1.0,0.0,4,4.0,3,3.0,,0.75,0,0.0,,2,2.0,,2,2.0,,1,1.0,,0,0.0,,0,0.0,,1,1.0,,1,1.0,,3,3.0,,11.0,11,0.0,0.0,0.75
90,22.5,19,4.75,1.707825127659933,36,9.0,0.5347500000000001,9,2.25,2.6299556396765835,14,3.5,0.46425,5,1.25,4,1.0,0.816496580927726,0.625,1,0.25,0.5,13,3.25,1.5,14,3.5,1.2909944487358056,7,1.75,1.2583057392117916,6,1.5,0.5773502691896257,2,0.5,0.5773502691896257,5,1.25,0.9574271077563382,11,2.75,0.9574271077563381,51,12.75,5.909032633745278,-0.25,-1,0.5277777777777778,0.6428571428571429,0.8
15,5.0,3,1.0,1.7320508075688772,7,2.3333333333333335,0.16666666666666666,0,0.0,0.0,2,0.6666666666666666,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,1,0.3333333333333333,0.5773502691896258,1,0.3333333333333333,0.5773502691896258,0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,2,0.6666666666666666,1.1547005383792517,6,2.0,3.4641016151377544,-3.6666666666666665,-11,0.42857142857142855,0.0,
149,37.25,28,7.0,2.943920288775949,55,13.75,0.50575,12,3.0,1.8257418583505538,28,7.0,0.42225,7,1.75,6,1.5,1.2909944487358054,0.625,3,0.75,0.5,20,5.0,2.8284271247461903,23,5.75,2.8722813232690143,11,2.75,1.4999999999999998,3,0.75,0.9574271077563382,1,0.25,0.5,5,1.25,0.9574271077563381,10,2.5,1.0,74,18.5,7.047458170621991,-8.75,-35,0.509090909090909,0.42857142857142855,0.8571428571428571
747,21.970588235294116,101,2.9705882352941178,1.5272334686406612,209,6.147058823529412,0.4964705882352941,55,1.6176470588235294,0.7391520892561243,133,3.911764705882353,0.45611764705882357,64,1.8823529411764706,55,1.6176470588235294,1.4773995557787776,0.611,25,0.7352941176470589,0.7904284810156533,87,2.5588235294117645,1.5213864583968226,112,3.2941176470588234,1.7325653035872257,36,1.0588235294117647,1.1791413535072046,24,0.7058823529411765,0.8714116643527635,5,0.14705882352941177,0.3594906279535709,27,0.7941176470588235,0.8800623863804022,59,1.7352941176470589,1.4419856580930916,312,9.176470588235293,3.688397765272383,-0.9705882352941176,-33,0.48325358851674644,0.41353383458646614,0.859375
4,4.0,1,1.0,,2,2.0,0.5,1,1.0,,1,1.0,1.0,0,0.0,0,0.0,,0.0,0,0.0,,1,1.0,,1,1.0,,0,0.0,,0,0.0,,0,0.0,,1,1.0,,0,0.0,,3,3.0,,3.0,3,0.5,1.0,
60,6.0,7,0.7,0.8232726023485645,26,2.6,0.2203,2,0.2,0.4216370213557839,10,1.0,0.1333,4,0.4,2,0.2,0.6324555320336759,0.1,0,0.0,0.0,4,0.4,0.6992058987801011,4,0.4,0.6992058987801011,8,0.8,1.6193277068654826,2,0.2,0.4216370213557839,2,0.2,0.6324555320336759,8,0.8,0.9189365834726815,7,0.7,0.8232726023485646,18,1.8,2.043961295567452,-3.2,-32,0.2692307692307692,0.2,0.5
60,10.0,10,1.6666666666666667,1.505545305418162,26,4.333333333333333,0.28683333333333333,8,1.3333333333333333,1.2110601416389966,18,3.0,0.3026666666666667,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,6,1.0,0.8944271909999159,6,1.0,0.8944271909999159,7,1.1666666666666667,1.4719601443879746,1,0.16666666666666666,0.408248290463863,5,0.8333333333333334,0.752772652709081,3,0.5,0.8366600265340756,12,2.0,0.6324555320336759,28,4.666666666666667,4.179314138308661,-1.0,-6,0.38461538461538464,0.4444444444444444,
721,17.166666666666668,127,3.0238095238095237,2.654844584474195,315,7.5,0.35828571428571426,41,0.9761904761904762,1.2588824939467629,126,3.0,0.2635952380952381,27,0.6428571428571429,21,0.5,1.0876243971465023,0.19642857142857142,8,0.19047619047619047,0.5054867366041313,81,1.9285714285714286,1.3685109790029337,89,2.119047619047619,1.4176996302389158,117,2.7857142857142856,2.3944622522294887,27,0.6428571428571429,0.9058462845809979,14,0.3333333333333333,0.6866911354074366,46,1.0952380952380953,1.0075210779014976,79,1.880952380952381,1.610974268955931,316,7.523809523809524,6.703614224442736,0.047619047619047616,2,0.4031746031746032,0.3253968253968254,0.7777777777777778
281,31.22222222222222,63,7.0,2.6457513110645903,146,16.22222222222222,0.4331111111111111,21,2.3333333333333335,1.8708286933869707,47,5.222222222222222,0.4166666666666667,54,6.0,39,4.333333333333333,2.0,0.6965555555555556,14,1.5555555555555556,1.3333333333333335,33,3.6666666666666665,1.118033988749895,47,5.222222222222222,1.5634719199411433,53,5.888888888888889,4.567396535348241,10,1.1111111111111112,0.7817359599705717,3,0.3333333333333333,0.5,23,2.5555555555555554,1.509230856356236,15,1.6666666666666667,1.5,186,20.666666666666668,7.158910531638177,-8.777777777777779,-79,0.4315068493150685,0.44680851063829785,0.7222222222222222
483,26.833333333333332,76,4.222222222222222,2.9216344248413932,180,10.0,0.3735555555555556,21,1.1666666666666667,1.3826657968874305,74,4.111111111111111,0.20994444444444443,41,2.2777777777777777,26,1.4444444444444444,1.5801050680710416,0.448,14,0.7777777777777778,0.8782037520219095,54,3.0,1.8470962903655979,68,3.7777777777777777,2.3900665891672546,41,2.2777777777777777,1.0740552924509195,12,0.6666666666666666,0.7669649888473705,7,0.3888888888888889,0.5016313257045503,21,1.1666666666666667,0.7859052479933758,27,1.5,0.9235481451827989,199,11.055555555555555,7.132957659156562,-3.2222222222222223,-58,0.4222222222222222,0.28378378378378377,0.6341463414634146
239,19.916666666666668,52,4.333333333333333,1.669694219873444,100,8.333333333333334,0.55525,0,0.0,0.0,0,0.0,0.0,52,4.333333333333333,38,3.1666666666666665,1.9462473604038075,0.7444999999999999,22,1.8333333333333333,1.403458930534474,40,3.3333333333333335,1.497472618255253,62,5.166666666666667,1.7494587907710375,17,1.4166666666666667,1.4433756729740645,7,0.5833333333333334,0.6685579234215215,2,0.16666666666666666,0.38924947208076155,19,1.5833333333333333,1.1645001528813148,29,2.4166666666666665,1.5050420310248864,142,11.833333333333334,4.063883796954769,-2.75,-33,0.52,,0.7307692307692307
210,35.0,31,5.166666666666667,1.3291601358251257,68,11.333333333333334,0.45516666666666666,0,0.0,0.0,0,0.0,0.0,36,6.0,33,5.5,3.146426544510455,0.9028333333333333,11,1.8333333333333333,1.4719601443879746,19,3.1666666666666665,1.602081978759722,30,5.0,1.8973665961010275,6,1.0,1.2649110640673518,4,0.6666666666666666,0.816496580927726,3,0.5,0.8366600265340756,12,2.0,1.2649110640673518,25,4.166666666666667,1.329160135825126,95,15.833333333333334,5.269408568963567,-7.0,-42,0.45588235294117646,,0.9166666666666666
1240,31.794871794871796,218,5.589743589743589,3.006291199240167,483,12.384615384615385,0.4324871794871795,0,0.0,0.0,2,0.05128205128205128,0.0,121,3.1025641025641026,92,2.358974358974359,2.3225120189726907,0.6654102564102564,93,2.3846153846153846,2.034121879795394,275,7.051282051282051,2.674919752349866,368,9.435897435897436,3.4089269170878223,69,1.7692307692307692,1.512431615879723,25,0.6410256410256411,0.7775528239689431,10,0.2564102564102564,0.5946227781653596,87,2.230769230769231,1.3852899841119806,118,3.0256410256410255,1.3076129213023306,528,13.538461538461538,6.793364230692346,-0.5897435897435898,-23,0.45134575569358176,0.0,0.7603305785123967
118,23.6,15,3.0,1.7320508075688772,40,8.0,0.335,11,2.2,1.3038404810405297,31,6.2,0.3122,4,0.8,4,0.8,1.0954451150103321,0.4,1,0.2,0.447213595499958,11,2.2,1.4832396974191326,12,2.4,1.51657508881031,10,2.0,1.4142135623730951,3,0.6,0.8944271909999159,1,0.2,0.447213595499958,5,1.0,1.4142135623730951,10,2.0,1.0,45,9.0,5.1478150704935,-7.0,-35,0.375,0.3548387096774194,1.0
829,39.476190476190474,211,10.047619047619047,3.680709041423819,522,24.857142857142858,0.3931904761904762,30,1.4285714285714286,1.121223821162776,101,4.809523809523809,0.3096190476190476,162,7.714285714285714,137,6.523809523809524,3.4585986702571843,0.8196666666666668,37,1.7619047619047619,1.5781242633190171,124,5.904761904761905,2.488066757640597,161,7.666666666666667,3.245509718570156,49,2.3333333333333335,1.7981471945681569,24,1.1428571428571428,0.9636241116594315,6,0.2857142857142857,0.560611910581388,58,2.761904761904762,1.813966976126134,83,3.9523809523809526,1.321975433818287,589,28.047619047619047,8.811788640657413,-4.523809523809524,-95,0.4042145593869732,0.297029702970297,0.845679012345679
191,31.833333333333332,27,4.5,1.6431676725154982,72,12.0,0.393,6,1.0,1.0954451150103321,28,4.666666666666667,0.168,15,2.5,11,1.8333333333333333,1.3291601358251257,0.625,3,0.5,0.8366600265340756,31,5.166666666666667,2.4013884872437163,34,5.666666666666667,2.160246899469287,2,0.3333333333333333,0.816496580927726,10,1.6666666666666667,1.2110601416389968,4,0.6666666666666666,1.0327955589886444,6,1.0,1.0954451150103321,14,2.3333333333333335,0.5163977794943222,71,11.833333333333334,4.2150523919242895,-9.666666666666666,-58,0.375,0.21428571428571427,0.7333333333333333
313,28.454545454545453,53,4.818181818181818,2.7136021011998723,128,11.636363636363637,0.3867272727272727,22,2.0,1.2649110640673518,56,5.090909090909091,0.38081818181818183,25,2.272727272727273,22,2.0,1.8973665961010275,0.5779090909090909,3,0.2727272727272727,0.4670993664969138,41,3.727272727272727,2.935673997258861,44,4.0,2.82842712474619,19,1.7272727272727273,1.618079669911781,7,0.6363636363636364,1.2060453783110545,3,0.2727272727272727,0.46709936649691375,20,1.8181818181818181,1.4012980994907414,35,3.1818181818181817,1.7786613965666327,150,13.636363636363637,7.117200675444346,-10.454545454545455,-115,0.4140625,0.39285714285714285,0.88
396,24.75,55,3.4375,2.0320351046836436,138,8.625,0.3711875,12,0.75,0.9309493362512626,47,2.9375,0.21637499999999998,19,1.1875,15,0.9375,1.1814539065631522,0.375,5,0.3125,0.6020797289396148,41,2.5625,1.7876893839068724,46,2.875,1.9621416870348585,10,0.625,1.0246950765959597,8,0.5,0.6324555320336759,4,0.25,0.44721359549995804,22,1.375,0.8850612031567835,33,2.0625,1.1236102527122116,137,8.5625,4.647131731867877,-9.3125,-149,0.39855072463768115,0.2553191489361702,0.7894736842105263
408,22.666666666666668,35,1.9444444444444444,1.4337208778404378,108,6.0,0.30038888888888887,21,1.1666666666666667,1.0431851677040116,59,3.2777777777777777,0.37033333333333335,28,1.5555555555555556,22,1.2222222222222223,2.0738017250381584,0.3457222222222222,11,0.6111111111111112,0.9164438231805327,47,2.611111111111111,1.576999716098631,58,3.2222222222222223,1.8005082797253325,15,0.8333333333333334,0.7859052479933758,5,0.2777777777777778,0.5745131499601416,2,0.1111111111111111,0.32338083338177726,11,0.6111111111111112,0.8498365855987974,33,1.8333333333333333,1.4652845537742532,113,6.277777777777778,4.7379016893874715,-2.2222222222222223,-40,0.32407407407407407,0.3559322033898305,0.7857142857142857
7,2.3333333333333335,2,0.6666666666666666,1.1547005383792517,3,1.0,0.22233333333333336,1,0.3333333333333333,0.5773502691896258,2,0.6666666666666666,0.16666666666666666,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,0.6666666666666666,0.5773502691896258,2,0.6666666666666666,0.5773502691896258,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,1.6666666666666667,2.886751345948129,0.0,0,0.6666666666666666,0.5,
14,4.666666666666667,2,0.6666666666666666,1.1547005383792517,3,1.0,0.3333333333333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,2,0.6666666666666666,1.1547005383792517,3,1.0,1.7320508075688772,0,0.0,0.0,2,0.6666666666666666,0.5773502691896258,0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,2,0.6666666666666666,0.5773502691896258,4,1.3333333333333333,2.3094010767585034,0.3333333333333333,1,0.6666666666666666,,
210,19.09090909090909,18,1.6363636363636365,0.8090398349558905,44,4.0,0.46,10,0.9090909090909091,0.7006490497453707,30,2.727272727272727,0.33636363636363636,2,0.18181818181818182,1,0.09090909090909091,0.30151134457776363,0.045454545454545456,8,0.7272727272727273,0.6466697906828632,6,0.5454545454545454,0.8201995322647244,14,1.2727272727272727,1.2720777563426766,11,1.0,1.0954451150103321,9,0.8181818181818182,1.0787197799411874,2,0.18181818181818182,0.40451991747794525,4,0.36363636363636365,0.674199862463242,15,1.3636363636363635,1.026910636104941,47,4.2727272727272725,2.0538212722098823,2.5454545454545454,28,0.4090909090909091,0.3333333333333333,0.5
5,5.0,1,1.0,,3,3.0,0.333,0,0.0,,1,1.0,0.0,0,0.0,0,0.0,,0.0,1,1.0,,1,1.0,,2,2.0,,1,1.0,,0,0.0,,0,0.0,,2,2.0,,1,1.0,,2,2.0,,-2.0,-2,0.3333333333333333,0.0,
